Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50
23427.570799522204,13769.949758657072,18315.882807047907,14726.605688534435,14974.06268668077,15322.16903127896,13256.921441185403,15905.909967166199,12622.042485727054,7581.6623506866035,9929.314464942,11189.21370203961,15521.482521737189,14074.128004831084,9481.831888253486,16323.738662263746,10442.631357652042,14014.412023575012,18596.575400921138,11790.242861975334,14105.663969001498,9123.087589585764,11923.061663507428,16898.106172637097,14588.95083815172,11364.912258687551,15263.900065945607,8670.663086496888,18339.316259244955,11473.957856398652,17036.289083471274,12124.081814875419,7950.419504929318,13042.25366637044,12382.490219070296,10178.070636295019,13020.231486468996,14064.299295962483,9737.506900183957,11311.701154517057,13431.396291219598,18351.466843408503,11932.27529188957,11035.186788131241,13569.815107818396,14478.268652347873,16228.372899113476,14414.16142553527,16230.767159554085,22236.302285032176
23427.570799522204,13611.095430437474,17689.883364943482,14683.128807468542,14939.124877382192,15410.309717037388,13167.127272165553,15807.872070557129,12476.430764916755,7616.978161599146,9847.30120753115,11070.925917408264,15419.029123844066,13911.76458385502,9421.599554101771,16213.17177424392,10322.161986431436,13919.487082853164,18470.6137255692,11710.383064583442,13832.845526575446,9058.737300265631,11842.30223387688,16783.648875102903,14441.475663282072,11237.386282020952,15160.51186767466,8611.93338894552,18155.95607344395,11403.14338567195,16866.622421857443,11858.114086434936,7897.261226179205,12953.913523803138,12412.654513705544,10178.070636295019,13051.949347079302,13969.036449778301,9625.172059151588,11181.205929812844,13276.447618763366,18328.808747646137,11851.453454851096,10925.217837578408,13569.815107818396,14380.201834327456,16118.451959664217,14247.87527560486,16230.767159554083,22013.82090937242
23118.836068228513,13611.095430437474,17299.262292452877,14622.290848890327,15004.214328626287,15090.23143771592,13015.031555771162,15733.005319014448,12476.430764916755,7616.978161599146,9736.056131682688,11085.55849846596,15469.930955195645,13972.377848020922,9453.087376716212,16240.099334967696,10186.133802608134,13937.884642780931,18383.136116789166,11710.383064583442,13863.672537863236,9070.710346496397,11790.366643390264,16666.36092996582,14399.09488713526,11237.386282020952,15046.997491137443,8649.455400645538,17883.93061046588,11349.137615708089,16866.622421857443,11701.844719138857,7929.202284923593,12953.913523803138,12404.950887031006,10220.551223865945,13073.626608228504,14029.899246253175,9642.3776125201,11181.205929812844,13249.769827265402,18321.748352542607,11903.089986987534,10781.24242406782,13571.217523509511,14321.91219789685,16019.119350703057,14060.113002582102,16270.368304520565,22109.734661652932
22747.5466648023,13617.09205851417,16995.13465959987,14622.290848890327,15010.82472184347,14880.625170167392,12786.222334218937,15733.005319014448,12476.430764916755,7616.978161599146,9578.665778328685,11060.560203190525,15410.310060013042,13978.533645967522,9393.234346905732,16247.254220930996,10022.544098886523,13906.45425920004,18087.902238156083,11679.143505774218,13831.827356864549,9063.656724676423,11790.366643390264,16673.7036136168,14145.953304030829,11056.913422729589,14796.488145338679,8653.266083435085,17891.232427555715,11166.870025665821,16570.100763033708,11496.121823313535,7932.40306131338,12733.878234038431,12205.726894924115,10213.784580402253,12843.78726329301,13998.26136674616,9532.130088531654,11052.665616446195,13036.978010230083,18295.429647878795,11908.334120641597,10781.24242406782,13386.107538804561,14321.91219789685,15922.511057266129,13834.307042739336,16009.065558851104,22109.734661652932
23337.066188027915,13851.14196823243,17287.2461996876,14741.334123805313,14996.197563160884,14880.62517016739,12765.237762412504,15733.005319014448,12541.490468562726,7785.194884528367,9656.460456294693,11265.165324807944,15397.524943546261,13964.912393732666,9384.081196970206,16231.42223501086,10098.134853855507,14410.20725992798,18058.216622387576,11825.709925122785,13809.1267525111,9063.656724676423,12217.465633944317,16657.45607804816,14128.781318970938,11457.44350837699,15332.48209207162,8801.997996011803,17873.778907071664,11166.870025665821,17170.34276765687,11912.561970980714,7925.08986548376,13084.243537070051,12387.956702806005,10202.273183412653,12974.776232632525,13984.620891017083,9663.490354833506,11052.665616446195,13334.698881327706,18612.8747463799,12115.28211543702,10891.19627213288,13451.322392280978,14790.694686257804,15906.018576906492,14064.32982660438,16378.893777068748,22910.646596033166
23629.266356394415,14013.735207469686,18019.31518880166,14939.233615211097,15180.618660909271,15131.08391090268,13152.012564111612,15926.487573405495,12909.947345893952,7785.194884528368,9854.715046283136,11447.771964131924,15657.974375776495,13964.912393732666,9384.081196970206,16431.033949513192,10074.989406908577,15499.169781508152,18270.19509623588,12251.673113506256,14314.08613966457,9152.352154427132,12342.572293290908,16875.118486111456,14556.870219045002,11707.435643305722,15521.038768970408,9068.690328174054,18094.661992085632,11505.215775283912,17690.588143627927,12812.780357046042,8165.212698933498,14073.00452975324,12387.956702806005,10202.273183412653,13698.8628397123,14156.601763198443,10393.749027332138,11230.81196315323,13461.084436298304,19630.538009082167,12319.169859514715,10901.45261751587,14467.823105051386,15848.707241885582,16218.056801954237,15127.154794771484,17259.635750910234,24641.977383871756
23738.65806019979,14021.50436263261,17899.221483020407,14740.705574587031,15250.897344770614,15149.394161966899,13212.899814742166,15960.41274321942,13056.821942385604,7808.453615142942,9854.715046283136,11310.781572161204,15464.909300103442,13986.297106795499,9423.371354801371,16507.10143175793,10037.132888527023,15213.727325180345,18280.324014647573,12282.359748453104,14379.433961695804,9157.426179513288,12115.26372112443,16934.058623269633,14399.332641847455,11750.741935771719,15554.51987944277,9068.690328174054,18178.423125712143,11545.400322514663,17752.376491511375,12576.812137518093,8203.013556378566,14122.111389219477,12314.424402603736,10233.26292750601,13762.281734045713,13895.884883681254,10409.811679889877,11229.817223878244,13496.509147451576,19704.676952608817,12319.169859514715,10833.753852657639,14467.823105051384,15586.34117601952,16293.46759795391,15127.154794771483,16941.77144633691,24734.74533537958
23869.342049008206,14021.504362632608,17786.151289572426,14740.705574587031,15250.897344770614,15176.310079424255,13108.822010790122,15784.841836750793,13080.074476352687,7851.440032583415,9908.96636358813,11286.169794828304,15507.378746410663,13832.442259763247,9430.71512854489,16547.093737826937,10001.710379489494,15218.70802978773,18309.353966226223,12282.359748453104,14458.295242124479,9179.612181828079,12134.503288153164,17021.157979094867,14422.19940991036,11778.311176679292,15383.413956378326,9106.525738333967,18178.423125712143,11418.396313734987,17557.09326903261,12438.46218736359,8248.172070776414,14020.878295478893,12198.032313072206,10233.26292750601,13838.044646487917,13875.847304135785,10387.81231966446,11291.638633693588,13570.808951842602,19804.24680606653,12183.654077186664,10833.753852657639,14509.463510139214,15414.885205999846,16233.35721618954,14960.75005810591,16968.67571807463,24734.74533537958
23663.773669311242,13838.99367248489,17786.15128957243,14492.849198045802,15119.553035000687,15038.762129023096,12888.18380075003,15519.428917258092,12822.52610452485,7783.821587027932,9703.045675751737,11048.676569706664,15181.059236903064,13541.368194486879,9349.495594953298,16547.093737826937,9878.128667814855,15220.443896967769,17924.072900782274,12023.903843412494,14333.629997200045,9072.080727059896,11948.601346827225,16863.352806976247,14118.71517092819,11530.46189222872,15116.345220457233,8953.404813357745,17813.669901691705,11226.402631891615,17418.53141121524,12438.46218736359,8177.13687573124,13766.919134065876,12002.458989732426,10071.361182352808,13718.868155979206,13657.100313485607,10212.899326908766,11291.638633693588,13569.510701581423,19804.24680606653,11978.793031877583,10833.753852657639,14384.50460268682,15155.692891722501,16041.89074015789,14645.933176371022,16611.606349494385,24734.74533537958
24246.34751157788,14094.092696961743,18252.9815832772,14841.752210265096,15119.553035000687,15380.493828620438,13145.649896835785,15826.677477872723,13131.321923074383,8005.513625878238,9941.52684884078,11320.681789631619,15554.798782121485,13874.740504789195,9615.779799632579,16920.316156378405,10073.692617424958,15220.443896967767,18365.34216598058,12261.94914575922,14333.629997200047,9321.802693583153,12244.783968428806,17340.22887855825,14466.30107417163,11858.862482760496,15546.875822221427,9192.739498564822,18166.33909240352,11502.263048110433,17744.548011279607,12692.204425716547,8251.57738496367,13892.24618759033,12238.00492091338,10318.223673558117,13718.868155979206,14046.069970540124,10305.872385595234,11556.15099075032,13799.458106650032,19804.24680606653,12215.945245181783,11038.396331449749,14384.504602686819,15584.481810556434,16498.78192470486,15006.498557166738,17077.146543138908,25154.598823086948
26005.567154787623,14831.31212853701,18360.898733650843,14946.226084278556,15213.236048974022,16496.44198751963,13649.477983126091,15869.883107443558,13999.379880871995,8052.844644859469,10000.304163823275,11387.613085948879,15647.699623884379,13956.772169074793,10313.462974395929,17037.075677600234,10101.193034505386,15872.059548231413,18470.446433508143,12938.136578599246,14896.942986140624,9373.745806083374,13036.964531733098,18345.698973728286,14478.217609831223,11928.975666186097,16231.862673056481,9337.232061102695,18852.14133867683,11692.469748831449,18292.12594781344,12888.231617339417,8298.43260578052,13892.24618759033,12669.680955487085,10346.391641881983,13718.868155979206,14277.548285373761,10342.924407230455,11870.37453878485,14800.692529908072,20870.37281033056,12215.945245181783,11298.54914108368,14469.550146571042,15676.621982800181,16596.327715885713,16095.311089650664,17077.146543138908,25314.251459199768
26815.88859292815,15297.275514150868,18940.70546693681,15418.170423170803,15247.395462365042,16335.8056707619,14064.792549757478,16368.47584138058,13999.379880871995,8052.844644859469,10143.949323841585,11387.613085948879,16136.709594201293,14195.397744900501,10637.21945403464,17495.385254659155,10418.547700384266,15872.059548231413,18470.446433508143,13344.621040085209,15367.363741357332,9603.512332400362,13269.433985135624,18349.224527083305,14747.63523496066,12305.672935355333,16744.437978227284,9572.631874060908,18668.56608348348,12048.238153497894,18793.60240412992,13294.059325454706,8409.519213041516,13931.004423625174,13069.768469346802,10346.391641881983,13682.54647116703,14182.859025776774,10625.710882362699,12244.186465834051,15267.476846833815,21111.59501892786,12601.704537760854,11626.790629322466,14926.474544679342,15676.621982800181,17120.412222699924,16603.574322267283,16942.206081233966,26034.11705158154
27495.16499414204,15297.275514150868,19427.997728027916,15292.844163089685,15247.395462365042,16628.433736914867,15147.160252394624,16235.425044552865,13988.804753898548,8598.9080778247,10404.925242137608,11680.585052530021,16136.709594201295,14484.924005082503,10910.885856193056,17500.526734404335,10333.86076393663,16044.448576417079,20127.283476969576,13236.149580680381,15242.45046227487,9822.51147382419,13269.433985135624,19587.095091482497,15064.308089703409,12305.672935355333,16744.437978227284,9656.008117094278,19335.542069870342,11950.304313950024,19277.11010797664,13781.83179337268,8560.161390977868,14424.96673876306,13406.017667692804,10454.115935516558,14034.560762242818,14532.37708834335,10945.19204865675,12207.88261706866,15143.375496182429,21285.383462401824,12925.911738412742,11857.82794802675,15599.697035987865,15957.441898701147,17427.095175560775,17030.738626564987,16957.631635169706,26500.47380681888
27495.16499414204,14595.68605972746,18244.703169690274,14652.845792325828,15247.395462365042,15764.455272310393,14360.14564446259,15391.866485513478,13261.975862847055,8598.9080778247,10404.925242137608,11119.796536218842,15298.28008246587,13732.317800564193,10542.072814282496,16560.773488510225,10333.86076393663,16044.448576417079,20127.283476969576,13236.149580680381,14727.22057212147,9350.929647136298,12579.982087137743,18646.712572473378,14316.26327963135,11714.873755640117,16161.13492894643,9173.769053596001,18343.329838716247,11950.304313950024,18295.247759584934,13204.82862637622,8125.857246097989,13675.475787774707,12952.863430622117,10005.88952003916,13305.35448517523,13780.852335427684,10430.599384625768,11574.87920660667,15143.375496182429,21285.383462401824,12267.54199401157,11288.529945251898,14837.901356873259,15182.109611015308,16504.549136305508,16163.293198849908,16155.331334360353,26500.47380681888
28003.586817471176,14286.334513340544,18244.703169690274,14652.845792325828,14658.714365063472,15787.85061373353,14484.12407658294,15391.866485513478,13507.207268098571,8757.913216528132,10404.925242137608,10690.476391485337,15430.357905749888,13850.875875979593,10488.743173243514,16703.75105869925,10401.026294840585,16267.179513275045,20182.091128094187,13033.425588979693,14964.068342759467,9101.436750585583,12812.602529006454,18807.699114404833,14373.682424930003,11714.873755640117,16089.423044569436,9185.284785542099,17635.11894694305,12113.32162177547,17588.89325116412,13306.193399705126,8101.153346430678,13606.295065193164,12887.338218517136,9973.737128143646,13409.943175273036,13899.829434137488,10430.599384625768,11127.988942017088,15143.375496182429,21401.948480205418,12373.453915801481,11385.989558699173,15044.036809648045,15182.109611015308,16729.389661089623,16302.839119783352,16169.639962369041,26586.37439295157
28003.586817471176,15052.726297658384,18244.703169690274,14839.373421245233,15530.449972480417,15787.850613733528,14484.124076582939,15547.945977891466,13738.847168494181,8908.1057844575,10533.603752238188,11326.225796147924,16347.982199848173,13927.536507074341,10602.738079380717,16910.327631745615,10981.618597561413,16267.179513275047,20727.175047778554,13256.825005638098,15126.7024675529,9200.353981273753,12927.056292397516,19926.169711709485,14529.900052896686,11915.776291304372,16365.346281511927,9285.113302617663,18683.85765241389,12292.696842046855,17780.054785211272,13543.7679417359,8101.153346430678,13774.56516192461,13027.401797757579,10243.110786859428,13567.492034614565,13899.829434137488,10430.599384625768,11235.462069459054,15403.074627317686,21765.41902514369,12738.926070302696,11569.475093861176,15938.687066120565,15647.306205807736,17713.083923022234,16302.839119783352,16361.368700337072,26875.323335965477
28510.737230936786,15292.00237308462,18491.889452071442,15071.756065215293,15392.9978701189,16007.775126966693,14814.211303071377,15758.595552685478,13738.847168494181,9028.796240829317,10707.984731344228,11626.39471446911,16687.986223999753,14149.175148877213,10804.194154739269,17358.4870491046,11176.551819961538,16520.265421818287,20944.388902641607,13436.433588953681,15400.649996517459,9352.663368745802,12917.727864066228,20196.137151975454,14770.438643215186,12132.012813338122,16490.12685408512,9285.113302617663,19053.98798697233,12537.012817495135,18116.2773501109,13867.744990620915,8127.9600107130545,14139.620247300518,13243.06693327381,10412.682732996536,13751.309654779738,14018.770714539447,10571.917172090583,11517.327995219559,15658.068388041249,21765.41902514369,12931.566443105101,11732.106751465955,16154.630552033579,15930.681969906194,18065.298184855943,16572.728239858898,16361.368700337072,27320.23709077814
28609.425730944837,15407.759903650947,18491.889452071442,15064.080518310982,15446.279967250386,16007.775126966693,14959.844822292438,15750.570221145656,13731.850428008425,9024.198173508157,10813.251320856672,11732.058013803937,16679.487584528244,14149.175148877213,10794.649707552062,17423.555581200173,11284.637632008473,16511.85219700439,20936.096393856333,13568.569371905214,15552.048596915418,9424.0176408363,13044.783045718981,20209.63146948725,14915.64184816773,12229.305237594395,16652.31915949441,9285.113302617663,19241.308468206666,12537.012817495135,18228.544896893585,14123.890165206069,8202.659620385963,14278.63244721185,13373.255061640311,10515.046308074223,13751.309654779738,14018.770714539447,10675.865383620156,11658.443255625583,15779.036999723383,21754.334617069635,12931.566443105101,11847.441139449129,16222.422097321243,16087.371730894974,18065.298184855943,16572.728239858898,16522.29457632581,27320.23709077814
28716.120185635064,15407.759903650945,18558.882099097747,15138.23322337796,15486.979916257329,16035.642078462011,15033.484428746133,15777.989420434436,13878.895351598818,9039.907845263957,10832.075445238417,11752.481632265455,16679.487584528244,14183.209410538619,10794.649707552062,17542.82917146925,11423.10841445518,16540.59666527823,20972.542756831914,13568.569371905214,15579.122202114495,9424.0176408363,13071.603208363807,20280.614993639276,14941.607571986791,12360.260440147274,16734.289944887798,9285.113302617663,19477.413439032993,12537.012817495135,18016.854531583962,14123.890165206069,8303.312271611301,14278.63244721185,13347.194291126114,10566.806462084316,13864.019110703119,13878.85367013681,10728.41716706051,11682.999174300441,15779.036999723383,21792.20540065939,12940.240352347457,11905.759986559913,16222.422097321243,16119.52537845404,18089.654359383207,16654.307240172366,16522.29457632581,27367.797211770023
28943.664881816414,15451.447275634071,18732.80009872488,15311.637744051077,15559.641674216979,16229.342658640846,15207.28299744205,15968.577716795737,13878.895351598818,8988.26489329313,10917.908116931763,11894.44429890345,16880.965417869775,14354.53375652843,10732.964422364235,17473.129448832085,11421.053873012766,16740.396782722342,20908.621552747787,13632.230338012952,15767.308306198203,9537.853911046981,12996.906428605782,20280.614993639272,15122.092895950564,12327.594634830366,16866.891386054107,9253.430438134968,19418.049167666242,12633.11820854185,18051.3086614407,14247.526093569984,8303.312271611301,14411.16636156147,13409.816610407626,10650.53715935396,13864.01911070312,13963.633660429197,10813.428457200143,11682.999174300441,15688.868775307888,21713.840036827565,12900.800416329655,12000.100465755466,16378.849929100437,16142.552140324715,18089.654359383207,16691.068898451704,16653.2161797766,27233.620138861672
28943.664881816414,15797.916115737178,19251.01322445713,15352.082571353658,15559.641674216979,16258.56727092504,15239.544087367069,15997.33276266045,14159.003549656009,9245.93659685679,10937.568286686197,11915.862943532677,16911.363424720497,14562.793455335926,10693.584686764561,17504.59378132381,11421.053873012766,16983.271267607797,20946.272267944845,13830.010651356657,15795.700920841078,9475.151177028123,13337.636967406685,20574.851981189302,15542.08807004644,12340.272223705739,16777.842808570203,9387.681864803957,19872.376527368273,12633.11820854185,18083.814136736215,14507.746219999806,8423.779111016927,14560.232879150397,13501.088348309857,10805.058211626823,14226.749364398253,14065.174013078993,10813.428457200143,11852.499482041294,15585.728700501802,21994.238535616765,13133.640303978835,12174.201370114084,16814.502334963843,16142.552140324715,18485.308357164602,16963.026169468478,17130.623402839068,27233.620138861672
29309.057764658566,15976.24598808411,19614.369638398053,15545.493583316573,15756.070922225055,16463.819950233752,15239.544087367069,16295.550204309957,14422.951413811237,9307.706955260172,10937.568286686197,12066.292114484855,16911.363424720497,14834.268648854262,10828.58347674393,17725.576646170237,11567.310395718467,17345.77528276383,20946.272267944845,13830.010651356659,16132.856520359172,9594.768123191516,13506.015009431503,20574.851981189306,15738.295716468874,12527.441149315167,17090.610282561116,9465.194412309702,20210.040142955484,12868.620979416299,18312.109240593465,14726.978136382166,8530.123243536706,14803.190306352659,13703.776421753817,10941.464274416196,14433.775400249337,14009.818665709767,10813.428457200143,12073.450194583616,15585.7287005018,21994.238535616765,13355.709224771586,12401.149152009042,16995.984639579987,16346.34021232829,18700.64345118409,17251.63131719506,17449.96730602898,27233.620138861672
28314.506672280117,15802.809972182193,18859.323491534487,15207.633148707762,15221.416493102237,15905.149308287313,14970.537210667082,15742.589498894624,14095.574988166025,9206.663718150096,10818.83149027527,12066.292114484855,16542.34975937123,14834.268648854264,10693.624439792871,17533.150127739762,11174.794154414576,16996.126220736158,20279.244607449757,13585.88471499528,15766.668161849919,9425.402255637779,13359.39549470355,20103.98966711646,15567.44285728115,12391.444903137966,16905.076875091643,9286.184223088569,19833.132181499866,12342.84389479696,17690.720167112348,14554.194350845431,8240.668582179016,14503.158418713521,13215.144093098617,10570.185015501842,13943.99073345009,13830.439075358781,10513.821375993928,11815.48411169189,15264.412133428821,21561.155655573082,12883.452965484874,12401.149152009042,16581.208152321837,16346.340212328292,18041.5144041777,16778.68042629898,17260.53276618566,26120.928000120115
28523.469611258934,16216.116853560306,19339.710360631623,15207.633148707762,15329.38781406466,16017.970607257652,15276.009726835015,15858.770854512119,14095.574988166025,9268.711856693717,10895.573594257788,12330.153799561696,16692.09226054543,14943.746536297049,10769.47840234384,17991.712346281056,11467.05985463711,17221.758128846333,20449.720233927554,13685.532816852956,16201.146782270776,9425.402255637779,13457.988720355143,20460.5237951869,15707.28741776194,12464.096240633939,16905.076875091643,9286.184223088569,19979.502013677054,12665.65878192624,17816.207202178055,14661.295182325986,8456.195127025565,14680.049627941746,13309.508450011865,10846.637761060198,14062.397642660435,13934.123556342833,10597.250057083884,11951.676425601716,15377.064508344041,21798.644383424325,12978.53370367406,12401.14915200904,16784.374505141663,16567.012848182632,18368.5103576774,16902.5082017445,17387.916643888653,26313.702182871562
26240.58435142264,16216.116853560306,18811.43033852529,14499.13891056129,14858.379713598446,16017.970607257652,14832.155620653415,15858.77085451212,14095.574988166025,9041.258173765586,10560.798097390738,12330.153799561696,16692.09226054543,14943.746536297049,10769.47840234384,17991.712346281052,11467.059854637107,16877.047248948176,20013.093906593855,13685.532816852956,14853.80101523454,9162.035129349051,13457.988720355143,19714.323220022034,15224.668039881173,12024.107485922214,16526.356441763935,9078.148037337121,19531.905962135846,12381.91302804921,16334.547188779263,14271.111799105345,8231.14905962122,13459.20378339117,13309.508450011866,10497.12123444836,13732.538720592998,13046.543717162194,10597.250057083884,11633.604557809213,15032.575774164497,19985.790538456047,11899.192056876669,12020.11360274028,15388.525418297952,16128.846715590022,17367.17101650032,16902.5082017445,17387.916643888653,24898.85620859013
26765.234702127836,16494.7759492636,18990.02719858107,14499.13891056129,14934.059042869409,16845.957256048685,14832.155620653415,16224.263823101746,14436.536920824772,8999.323479634071,10804.190065324547,12590.361274656434,16614.671865075245,15071.319266584287,11001.615612439258,18394.958371311062,11481.315646164398,16798.76900485585,20521.743685870533,13974.343321368,14972.841755037458,9162.035129349051,13741.997283565568,19622.885269865907,15154.053775225091,12292.881083000553,17380.622117638148,9122.768236622765,19441.31409023197,13021.947831775926,16373.946940504724,15008.801380562652,8656.626274724065,13743.237988494619,13414.96390559382,10718.645593072033,13674.602475645217,13254.699369168884,10597.250057083884,11633.604557809213,15809.626272203754,20407.557547880442,11899.192056876669,12273.778192960734,15713.274761219274,16189.641983487618,18016.631664922577,16985.58608076643,17402.017215634896,25267.7784688398
27545.240831821975,17246.667212810782,19544.693268945382,14499.13891056129,15371.096605013894,17337.188295113192,14832.155620653415,16224.263823101746,14436.536920824772,9627.542088468865,11064.404863038726,12695.460234083697,17152.40117136676,15424.923690971447,11253.79925173372,18669.859590811255,11577.156766283546,17288.32730467759,21185.924301997646,14381.590766437137,14972.841755037458,9162.035129349051,14142.473581820079,20757.66820931777,15597.529370139995,12636.695367854441,17824.682972551658,9388.628604504353,20798.460026737677,13274.813187413969,16852.583822226956,15446.195530342704,8867.704579589901,14143.750444005384,14351.426516523748,11031.013833353169,14074.754832071074,13641.291390874865,10906.080526699376,12028.320980269551,16913.25383325301,21023.32691519108,12250.579946941136,12631.466901151083,16173.115670863239,17093.40848690292,18541.681539936897,17472.47800036415,17910.93490677355,26066.490004543124
28729.690671528097,18035.082690558527,20418.28822294197,15033.820861686381,16080.520864354297,18102.369612932096,15413.399213674613,16380.831861062683,15063.853334972042,10071.883314790524,11472.424788683984,13281.395493290422,17512.908672896723,15424.92369097145,11773.19734050265,19423.550764490537,12080.539618752142,17483.80594262489,22163.721074902187,14381.590766437137,15285.6091131748,9543.422057665848,14734.16888232243,21659.659182536856,15597.529370139995,12636.695367854441,17824.682972551658,9821.943225128105,21728.76822064449,13877.474568260954,17584.885655447477,16159.08584033959,9253.036371355087,14796.528833268845,14880.661306163143,11510.34873758259,14698.648747127632,14234.051693888918,11241.602726061574,12582.061571781029,17536.96063509974,21822.58620755842,12782.896930351859,13214.448667579441,16875.89231209496,17838.751284840946,18541.681539936897,18264.709933433864,18629.33382166966,26976.88116573363
28855.183028599662,18035.082690558527,20580.403581640116,15177.24065567669,15800.94796092354,18041.65641718198,15475.509193306694,16634.185017924996,14801.9560214933,10071.883314790524,11571.44031723728,13353.305506457787,17512.908672896723,15415.392047781665,11862.91996583991,19501.820088838856,12131.205372632467,17634.43144341216,21778.38679972486,14439.5429609659,15347.204148606113,9403.381334375606,14793.54182897036,23381.977693770452,16837.803436195518,12636.695367854441,17849.78548166787,9651.180772347854,21352.15091524416,14980.974449614578,17655.745877436886,15878.147021051413,9290.32249446088,14539.279173167117,14994.065673772815,11310.231984946808,15503.260686671178,14234.051693888918,11241.602726061576,12825.763896193723,17536.96063509974,21443.18283885665,12732.135524704496,12984.704754904245,16943.89556778482,18681.64430201947,18541.681539936897,18000.783804787407,20110.68891699272,27085.587461892774
28855.183028599662,18535.323436296185,20580.403581640116,15506.010233729807,16265.323292045814,18507.807610567725,16368.284390262832,16634.185017924996,15236.971898119007,10652.925754025442,11907.475432171464,13864.398866753723,17512.908672896723,16079.263403703651,11862.91996583991,20626.871358773584,12828.5046481754,17634.43144341216,22418.433561883812,15272.553729781734,16232.577484975809,9403.381334375606,15208.753164336438,24007.449866013514,16837.803436195518,13581.225346125557,18879.531614732958,9651.180772347854,21980.100943008936,14980.974449614578,17655.745877436886,15878.147021051413,9634.158923389692,14966.57521875982,15434.727476428383,11750.523165223707,15958.887262535623,14234.051693888918,11926.709712565551,13085.083225059316,18548.660042818407,22073.37826483586,13333.844706724165,14734.964230045733,17921.381317286097,19230.680649719197,18541.681539936897,19039.240963511114,20585.616419795824,27668.63297608555
28518.52718535952,18190.207359109765,20580.403581640112,15543.43885463468,16034.542342977438,18400.42586866769,16407.79438039386,16324.466943659414,15236.971898119007,10529.055075740682,11907.532315672064,13897.864943548182,17631.845150241777,15868.668713180365,11658.906244466149,20676.660784738346,12589.645951397742,17306.089409129352,22472.54748535096,14988.188374628573,16232.577484975807,9426.258965575069,15193.47328918938,23781.380759922064,16524.294114909186,13359.129057373437,18528.0065975199,9668.578065474581,22032.818838756837,15027.045904087076,17655.745877436886,15747.489934722309,9650.64759249402,14687.906991244605,15640.436716665308,11750.523165223709,15958.887262535623,13969.02259418386,11926.709712565551,12841.44719638084,18795.870806380535,22126.659289078143,13187.177338484784,14931.347243695314,17921.381317286097,19486.981171496085,18541.681539936897,18684.74225856448,20202.32517539529,27750.866311165464
28709.054673964045,18388.96224676926,21109.60641466618,15718.968124817691,16379.842508624562,18570.635220063697,16407.79438039386,16324.466943659414,15449.96496835567,10529.055075740682,12039.531702564955,14323.986355753961,17826.630717743443,16297.052695271484,11973.645229450003,20910.15861049681,12929.510798490906,17306.089409129352,22726.325937863774,15510.856505555103,16381.619056565087,9426.258965575069,15402.364117406301,24387.23214723254,16970.377087724046,13652.936740514657,18737.2400565005,9668.578065474581,22517.38721355762,15202.919523250284,18065.91559411316,15925.323517194436,9911.172461980826,14687.906991244605,16097.743389119412,11700.4683101494,16139.108117156258,13969.02259418386,11926.70971256555,13188.109565179888,19303.27631899419,22376.531688160663,13543.172894438998,15099.96427297989,17921.381317286097,19707.044158528253,18221.772631742548,18684.74225856448,20747.69874532478,27750.86631116546
28910.040416308108,18458.41921344434,21788.95185112427,15778.340254172293,16919.545074254234,19170.612576750136,16407.794380393865,16386.1261031747,15959.02882094886,10875.978926506725,12112.241372299592,14767.380643768189,17901.82976862957,16297.052695271484,12317.0568832493,20910.15861049681,12978.346865942927,17306.089409129352,23291.26220106036,15666.751032976483,16452.067360032564,9492.250119837685,15722.617103183038,25159.11577341512,17529.537290218374,13748.517931087865,18737.2400565005,9869.005154047696,22670.710037239034,15260.342484944373,18065.91559411316,15985.475071696535,10016.64977583605,14984.620383357224,16441.60232510259,11700.4683101494,16200.067157672847,14082.84239241215,12149.517236179641,13188.109565179888,19303.27631899419,22590.63170774107,13931.599585913867,15597.495885677183,18348.535530059533,19971.71821946255,18349.339231925194,19136.482365133757,20747.69874532478,28340.431290555513
28967.761356842995,18458.41921344434,21788.95185112427,15809.326973038813,16871.64712716953,19273.88833668281,16408.105268346524,16424.325561476693,17680.174411723543,10935.337287534623,12274.546064310256,14790.910163387274,17946.301305876044,16297.052695271484,12282.188230679507,21024.281003739725,13049.179423087406,17361.55103428024,25803.17277473577,15677.605189531458,16452.067360032564,9492.250119837685,15779.963186804993,25293.0223414614,17625.209101478402,13748.517931087867,18839.50320609428,9892.011851816922,22717.495382461035,15384.419376128917,18065.91559411316,15985.475071696535,10016.64977583605,15019.552641164897,18214.792389774622,11700.4683101494,17947.20819435559,14109.531607639528,12149.517236179643,13177.77664054586,19328.119783703754,23731.58677972164,13892.160285575541,15682.623100263518,18432.460676586627,20239.340327947517,18349.339231925194,19116.71115553003,20783.99215531943,28477.968024482427
